date,D,Oth,R,total,D_cum,R_cum,Oth_cum,total_cum
2004-02-11,5,1,4,10,83377,100705,23164,207246
2004-02-12,24,10,23,57,83401,100728,23174,207303
2004-02-13,42,4,45,91,83443,100773,23178,207394
2004-02-14,15,6,8,29,83458,100781,23184,207423
2004-02-15,6,1,18,25,83464,100799,23185,207448
2004-02-16,13,8,25,46,83477,100824,23193,207494
2004-02-17,2,1,5,8,83479,100829,23194,207502
2004-02-18,8,1,8,17,83487,100837,23195,207519
2004-02-19,35,12,33,80,83522,100870,23207,207599
2004-02-20,29,11,30,70,83551,100900,23218,207669
2004-02-21,25,2,17,44,83576,100917,23220,207713
2004-02-22,17,5,21,43,83593,100938,23225,207756
2004-02-23,29,10,29,68,83622,100967,23235,207824
2004-02-24,5,4,3,12,83627,100970,23239,207836
2004-02-25,9,2,6,17,83636,100976,23241,207853
2004-02-26,9,4,3,16,83645,100979,23245,207869
2004-02-27,45,12,29,86,83690,101008,23257,207955
2004-02-28,15,2,13,30,83705,101021,23259,207985
2004-02-29,16,2,13,31,83721,101034,23261,208016
2004-03-01,12,4,13,29,83733,101047,23265,208045
2004-03-02,10,3,10,23,83743,101057,23268,208068
2004-03-03,12,0,8,20,83755,101065,23268,208088
2004-03-04,19,6,22,47,83774,101087,23274,208135
2004-03-05,44,18,49,111,83818,101136,23292,208246
2004-03-06,24,8,16,48,83842,101152,23300,208294
2004-03-07,18,7,19,44,83860,101171,23307,208338
2004-03-08,43,11,38,92,83903,101209,23318,208430
2004-03-09,11,5,7,23,83914,101216,23323,208453
2004-03-10,9,6,10,25,83923,101226,23329,208478
2004-03-11,36,8,32,76,83959,101258,23337,208554
2004-03-12,37,9,43,89,83996,101301,23346,208643
2004-03-13,29,9,22,60,84025,101323,23355,208703
2004-03-14,8,6,10,24,84033,101333,23361,208727
2004-03-15,20,7,14,41,84053,101347,23368,208768
2004-03-16,13,2,6,21,84066,101353,23370,208789
2004-03-17,6,6,9,21,84072,101362,23376,208810
2004-03-18,40,10,38,88,84112,101400,23386,208898
2004-03-19,40,12,31,83,84152,101431,23398,208981
2004-03-20,39,12,41,92,84191,101472,23410,209073
2004-03-21,10,3,3,16,84201,101475,23413,209089
2004-03-22,28,8,19,55,84229,101494,23421,209144
2004-03-23,11,6,9,26,84240,101503,23427,209170
2004-03-24,12,7,9,28,84252,101512,23434,209198
2004-03-25,22,11,31,64,84274,101543,23445,209262
2004-03-26,35,7,40,82,84309,101583,23452,209344
2004-03-27,11,5,12,28,84320,101595,23457,209372
2004-03-28,13,3,17,33,84333,101612,23460,209405
2004-03-29,105,38,95,238,84438,101707,23498,209643
2004-03-30,6,3,4,13,84444,101711,23501,209656
2004-03-31,6,4,4,14,84450,101715,23505,209670
2004-04-01,4,2,5,11,84454,101720,23507,209681
2004-04-02,17,16,22,55,84471,101742,23523,209736
2004-04-03,35,23,31,89,84506,101773,23546,209825
2004-04-04,27,9,20,56,84533,101793,23555,209881
2004-04-05,29,15,32,76,84562,101825,23570,209957
2004-04-06,4,0,5,9,84566,101830,23570,209966
2004-04-07,7,3,10,20,84573,101840,23573,209986
2004-04-08,69,29,59,157,84642,101899,23602,210143
2004-04-09,32,19,16,67,84674,101915,23621,210210
2004-04-10,20,9,21,50,84694,101936,23630,210260
2004-04-11,31,11,36,78,84725,101972,23641,210338
2004-04-12,21,8,26,55,84746,101998,23649,210393
2004-04-13,3,0,0,3,84749,101998,23649,210396
2004-04-14,0,0,0,0,84749,101998,23649,210396
2004-04-15,20,3,23,46,84769,102021,23652,210442
2004-04-16,26,14,36,76,84795,102057,23666,210518
2004-04-17,47,19,43,109,84842,102100,23685,210627
2004-04-18,39,8,39,86,84881,102139,23693,210713
2004-04-19,0,0,0,0,84881,102139,23693,210713
2004-04-20,0,0,0,0,84881,102139,23693,210713
2004-04-21,0,0,0,0,84881,102139,23693,210713
2004-04-22,25,10,16,51,84906,102155,23703,210764
2004-04-23,50,18,30,98,84956,102185,23721,210862
2004-04-24,11,3,11,25,84967,102196,23724,210887
2004-04-25,1,2,1,4,84968,102197,23726,210891
2004-04-26,0,0,0,0,84968,102197,23726,210891
2004-04-27,0,0,0,0,84968,102197,23726,210891
2004-04-28,97,25,61,183,85065,102258,23751,211074
2004-04-29,10,5,4,19,85075,102262,23756,211093
2004-04-30,6,2,15,23,85081,102277,23758,211116
2004-05-01,0,0,0,0,85081,102277,23758,211116
2004-05-02,0,0,1,1,85081,102278,23758,211117
2004-05-03,8,2,5,15,85089,102283,23760,211132
2004-05-04,9,1,7,17,85098,102290,23761,211149
2004-05-05,8,3,9,20,85106,102299,23764,211169
2004-05-06,0,1,1,2,85106,102300,23765,211171
2004-05-07,2,0,1,3,85108,102301,23765,211174
2004-05-08,0,0,0,0,85108,102301,23765,211174
2004-05-09,0,0,0,0,85108,102301,23765,211174
2004-05-10,2,1,4,7,85110,102305,23766,211181
2004-05-11,3,0,3,6,85113,102308,23766,211187
2004-05-12,4,2,10,16,85117,102318,23768,211203
2004-05-13,6,2,5,13,85123,102323,23770,211216
2004-05-14,4,3,6,13,85127,102329,23773,211229
2004-05-15,1,0,1,2,85128,102330,23773,211231
2004-05-16,0,1,0,1,85128,102330,23774,211232
2004-05-17,8,2,13,23,85136,102343,23776,211255
2004-05-18,7,7,8,22,85143,102351,23783,211277
2004-05-19,8,3,1,12,85151,102352,23786,211289
2004-05-20,11,3,11,25,85162,102363,23789,211314
2004-05-21,5,4,8,17,85167,102371,23793,211331
2004-05-22,1,0,5,6,85168,102376,23793,211337
2004-05-23,2,0,1,3,85170,102377,23793,211340
2004-05-24,9,13,10,32,85179,102387,23806,211372
2004-05-25,6,1,6,13,85185,102393,23807,211385
2004-05-26,4,2,11,17,85189,102404,23809,211402
2004-05-27,13,7,23,43,85202,102427,23816,211445
2004-05-28,16,2,7,25,85218,102434,23818,211470
2004-05-29,4,3,7,14,85222,102441,23821,211484
2004-05-30,65,28,45,138,85287,102486,23849,211622
2004-05-31,31,14,19,64,85318,102505,23863,211686
2004-06-01,16,5,8,29,85334,102513,23868,211715
2004-06-02,13,2,13,28,85347,102526,23870,211743
2004-06-03,60,24,62,146,85407,102588,23894,211889
2004-06-04,40,28,53,121,85447,102641,23922,212010
2004-06-05,34,13,29,76,85481,102670,23935,212086
2004-06-06,38,11,49,98,85519,102719,23946,212184
2004-06-07,26,10,29,65,85545,102748,23956,212249
2004-06-08,11,4,5,20,85556,102753,23960,212269
2004-06-09,17,9,13,39,85573,102766,23969,212308
2004-06-10,10,2,15,27,85583,102781,23971,212335
2004-06-11,42,14,38,94,85625,102819,23985,212429
2004-06-12,44,27,66,137,85669,102885,24012,212566
2004-06-13,27,9,20,56,85696,102905,24021,212622
2004-06-14,24,7,28,59,85720,102933,24028,212681
2004-06-15,8,3,6,17,85728,102939,24031,212698
2004-06-16,11,4,9,24,85739,102948,24035,212722
2004-06-17,51,28,47,126,85790,102995,24063,212848
2004-06-18,62,34,51,147,85852,103046,24097,212995
2004-06-19,40,13,33,86,85892,103079,24110,213081
2004-06-20,19,9,20,48,85911,103099,24119,213129
2004-06-21,49,23,49,121,85960,103148,24142,213250
2004-06-22,12,2,8,22,85972,103156,24144,213272
2004-06-23,5,4,9,18,85977,103165,24148,213290
2004-06-24,17,6,10,33,85994,103175,24154,213323
2004-06-25,40,21,40,101,86034,103215,24175,213424
2004-06-26,30,14,39,83,86064,103254,24189,213507
2004-06-27,38,11,28,77,86102,103282,24200,213584
2004-06-28,49,22,43,114,86151,103325,24222,213698
2004-06-29,6,1,12,19,86157,103337,24223,213717
2004-06-30,13,5,8,26,86170,103345,24228,213743
2004-07-01,45,20,51,116,86215,103396,24248,213859
2004-07-02,46,12,45,103,86261,103441,24260,213962
2004-07-03,30,16,24,70,86291,103465,24276,214032
2004-07-04,14,5,16,35,86305,103481,24281,214067
2004-07-05,20,5,13,38,86325,103494,24286,214105
2004-07-06,16,6,9,31,86341,103503,24292,214136
2004-07-07,9,1,2,12,86350,103505,24293,214148
2004-07-08,29,22,31,82,86379,103536,24315,214230
2004-07-09,27,10,19,56,86406,103555,24325,214286
2004-07-10,8,3,10,21,86414,103565,24328,214307
2004-07-11,31,7,30,68,86445,103595,24335,214375
2004-07-12,49,19,40,108,86494,103635,24354,214483
2004-07-13,19,1,12,32,86513,103647,24355,214515
2004-07-14,10,4,13,27,86523,103660,24359,214542
2004-07-15,10,2,11,23,86533,103671,24361,214565
2004-07-16,41,16,25,82,86574,103696,24377,214647
2004-07-17,21,8,17,46,86595,103713,24385,214693
2004-07-18,19,12,15,46,86614,103728,24397,214739
2004-07-19,32,19,31,82,86646,103759,24416,214821
2004-07-20,6,0,3,9,86652,103762,24416,214830
2004-07-21,24,7,11,42,86676,103773,24423,214872
2004-07-22,38,11,26,75,86714,103799,24434,214947
2004-07-23,30,16,31,77,86744,103830,24450,215024
2004-07-24,34,11,30,75,86778,103860,24461,215099
2004-07-25,31,9,23,63,86809,103883,24470,215162
2004-07-26,37,12,43,92,86846,103926,24482,215254
2004-07-27,22,9,8,39,86868,103934,24491,215293
2004-07-28,13,4,10,27,86881,103944,24495,215320
2004-07-29,40,10,22,72,86921,103966,24505,215392
2004-07-30,31,16,42,89,86952,104008,24521,215481
2004-07-31,111,30,110,251,87063,104118,24551,215732
2004-08-01,39,10,38,87,87102,104156,24561,215819
2004-08-02,38,14,34,86,87140,104190,24575,215905
2004-08-03,22,5,5,32,87162,104195,24580,215937
2004-08-04,16,8,17,41,87178,104212,24588,215978
2004-08-05,69,22,44,135,87247,104256,24610,216113
2004-08-06,50,17,31,98,87297,104287,24627,216211
2004-08-07,21,7,15,43,87318,104302,24634,216254
2004-08-08,26,10,25,61,87344,104327,24644,216315
2004-08-09,46,15,34,95,87390,104361,24659,216410
2004-08-10,17,4,8,29,87407,104369,24663,216439
2004-08-11,16,5,12,33,87423,104381,24668,216472
2004-08-12,46,21,47,114,87469,104428,24689,216586
2004-08-13,71,30,41,142,87540,104469,24719,216728
2004-08-14,22,12,24,58,87562,104493,24731,216786
2004-08-15,57,14,33,104,87619,104526,24745,216890
2004-08-16,69,20,48,137,87688,104574,24765,217027
2004-08-17,10,10,10,30,87698,104584,24775,217057
2004-08-18,19,8,11,38,87717,104595,24783,217095
2004-08-19,77,23,43,143,87794,104638,24806,217238
2004-08-20,56,24,52,132,87850,104690,24830,217370
2004-08-21,27,12,16,55,87877,104706,24842,217425
2004-08-22,65,15,38,118,87942,104744,24857,217543
2004-08-23,64,23,42,129,88006,104786,24880,217672
2004-08-24,16,6,14,36,88022,104800,24886,217708
2004-08-25,18,3,11,32,88040,104811,24889,217740
2004-08-26,65,21,50,136,88105,104861,24910,217876
2004-08-27,52,22,59,133,88157,104920,24932,218009
2004-08-28,67,23,51,141,88224,104971,24955,218150
2004-08-29,35,11,18,64,88259,104989,24966,218214
2004-08-30,70,22,48,140,88329,105037,24988,218354
2004-08-31,22,10,14,46,88351,105051,24998,218400
2004-09-01,14,3,12,29,88365,105063,25001,218429
2004-09-02,84,21,57,162,88449,105120,25022,218591
2004-09-03,45,17,39,101,88494,105159,25039,218692
2004-09-04,17,19,21,57,88511,105180,25058,218749
2004-09-05,33,15,39,87,88544,105219,25073,218836
2004-09-06,40,11,26,77,88584,105245,25084,218913
2004-09-07,27,9,26,62,88611,105271,25093,218975
2004-09-08,57,18,32,107,88668,105303,25111,219082
2004-09-09,57,29,44,130,88725,105347,25140,219212
2004-09-10,61,21,43,125,88786,105390,25161,219337
2004-09-11,52,11,44,107,88838,105434,25172,219444
2004-09-12,36,19,26,81,88874,105460,25191,219525
2004-09-13,68,18,62,148,88942,105522,25209,219673
2004-09-14,32,18,37,87,88974,105559,25227,219760
2004-09-15,22,10,23,55,88996,105582,25237,219815
2004-09-16,28,10,29,67,89024,105611,25247,219882
2004-09-17,49,20,45,114,89073,105656,25267,219996
2004-09-18,55,23,52,130,89128,105708,25290,220126
2004-09-19,70,31,69,170,89198,105777,25321,220296
2004-09-20,91,29,71,191,89289,105848,25350,220487
2004-09-21,57,14,42,113,89346,105890,25364,220600
2004-09-22,105,41,83,229,89451,105973,25405,220829
2004-09-23,103,50,87,240,89554,106060,25455,221069
2004-09-24,81,33,88,202,89635,106148,25488,221271
2004-09-25,73,20,83,176,89708,106231,25508,221447
2004-09-26,38,23,53,114,89746,106284,25531,221561
2004-09-27,107,36,120,263,89853,106404,25567,221824
2004-09-28,79,31,97,207,89932,106501,25598,222031
2004-09-29,146,68,116,330,90078,106617,25666,222361
2004-09-30,100,49,142,291,90178,106759,25715,222652
2004-10-01,168,72,183,423,90346,106942,25787,223075
2004-10-02,137,51,114,302,90483,107056,25838,223377
2004-10-03,48,25,45,118,90531,107101,25863,223495
2004-10-04,490,170,405,1065,91021,107506,26033,224560
2004-10-05,117,44,142,303,91138,107648,26077,224863
2004-10-06,105,50,120,275,91243,107768,26127,225138
2004-10-07,84,44,109,237,91327,107877,26171,225375
2004-10-08,108,47,142,297,91435,108019,26218,225672
2004-10-09,92,37,70,199,91527,108089,26255,225871
2004-10-10,102,47,89,238,91629,108178,26302,226109
2004-10-11,80,50,86,216,91709,108264,26352,226325
2004-10-12,135,72,182,389,91844,108446,26424,226714
2004-10-13,115,55,146,316,91959,108592,26479,227030
2004-10-14,59,30,59,148,92018,108651,26509,227178
2004-10-15,74,33,76,183,92092,108727,26542,227361
2004-10-16,112,52,133,297,92204,108860,26594,227658
2004-10-17,95,50,106,251,92299,108966,26644,227909
2004-10-18,124,57,122,303,92423,109088,26701,228212
2004-10-19,128,78,140,346,92551,109228,26779,228558
2004-10-20,133,68,129,330,92684,109357,26847,228888
2004-10-21,94,48,115,257,92778,109472,26895,229145
2004-10-22,75,36,72,183,92853,109544,26931,229328
2004-10-23,125,73,167,365,92978,109711,27004,229693
2004-10-24,198,77,177,452,93176,109888,27081,230145
2004-10-25,243,117,222,582,93419,110110,27198,230727
2004-10-26,199,99,182,480,93618,110292,27297,231207
2004-10-27,197,84,145,426,93815,110437,27381,231633
2004-10-28,74,30,67,171,93889,110504,27411,231804
2004-10-29,65,24,57,146,93954,110561,27435,231950
2004-10-30,28,16,31,75,93982,110592,27451,232025
2004-10-31,16,6,11,33,93998,110603,27457,232058
2004-11-01,12,7,10,29,94010,110613,27464,232087
2004-11-02,14,3,8,25,94024,110621,27467,232112
2004-11-03,71,32,62,165,94095,110683,27499,232277
2004-11-04,35,8,28,71,94130,110711,27507,232348
2004-11-05,11,4,8,23,94141,110719,27511,232371
2004-11-06,2,4,1,7,94143,110720,27515,232378
2004-11-07,2,0,2,4,94145,110722,27515,232382
2004-11-08,6,1,7,14,94151,110729,27516,232396
2004-11-09,4,2,2,8,94155,110731,27518,232404
2004-11-10,10,3,7,20,94165,110738,27521,232424
2004-11-11,2,0,3,5,94167,110741,27521,232429
2004-11-12,3,1,8,12,94170,110749,27522,232441
2004-11-13,0,0,0,0,94170,110749,27522,232441
2004-11-14,0,1,0,1,94170,110749,27523,232442
2004-11-15,11,1,6,18,94181,110755,27524,232460
2004-11-16,4,3,1,8,94185,110756,27527,232468
2004-11-17,12,2,10,24,94197,110766,27529,232492
2004-11-18,5,2,4,11,94202,110770,27531,232503
2004-11-19,4,2,6,12,94206,110776,27533,232515
2004-11-20,0,0,0,0,94206,110776,27533,232515
2004-11-21,0,0,0,0,94206,110776,27533,232515
2004-11-22,7,1,5,13,94213,110781,27534,232528
2004-11-23,1,0,1,2,94214,110782,27534,232530
2004-11-24,7,2,4,13,94221,110786,27536,232543
2004-11-25,0,0,2,2,94221,110788,27536,232545
2004-11-26,0,0,1,1,94221,110789,27536,232546
2004-11-27,0,0,0,0,94221,110789,27536,232546
2004-11-28,1,0,0,1,94222,110789,27536,232547
2004-11-29,1,0,7,8,94223,110796,27536,232555
2004-11-30,0,0,2,2,94223,110798,27536,232557
2004-12-01,2,0,6,8,94225,110804,27536,232565
2004-12-02,8,0,5,13,94233,110809,27536,232578
2004-12-03,3,1,4,8,94236,110813,27537,232586
2004-12-04,0,0,1,1,94236,110814,27537,232587
2004-12-05,0,0,0,0,94236,110814,27537,232587
2004-12-06,1,3,3,7,94237,110817,27540,232594
2004-12-07,4,2,1,7,94241,110818,27542,232601
2004-12-08,10,2,7,19,94251,110825,27544,232620
2004-12-09,1,0,2,3,94252,110827,27544,232623
2004-12-10,1,1,2,4,94253,110829,27545,232627
2004-12-11,1,0,1,2,94254,110830,27545,232629
2004-12-12,0,0,0,0,94254,110830,27545,232629
2004-12-13,0,0,0,0,94254,110830,27545,232629
2004-12-14,8,3,5,16,94262,110835,27548,232645
2004-12-15,6,3,8,17,94268,110843,27551,232662
2004-12-16,9,2,5,16,94277,110848,27553,232678
2004-12-17,0,0,0,0,94277,110848,27553,232678
2004-12-18,1,1,0,2,94278,110848,27554,232680
2004-12-19,1,0,0,1,94279,110848,27554,232681
2004-12-20,4,2,2,8,94283,110850,27556,232689
2004-12-21,0,1,5,6,94283,110855,27557,232695
2004-12-22,4,4,11,19,94287,110866,27561,232714
2004-12-23,0,0,0,0,94287,110866,27561,232714
2004-12-24,0,1,0,1,94287,110866,27562,232715
2004-12-25,0,0,0,0,94287,110866,27562,232715
2004-12-26,0,0,0,0,94287,110866,27562,232715
2004-12-27,6,4,4,14,94293,110870,27566,232729
2004-12-28,3,0,3,6,94296,110873,27566,232735
2004-12-29,1,1,2,4,94297,110875,27567,232739
2004-12-30,4,1,2,7,94301,110877,27568,232746
2004-12-31,1,0,0,1,94302,110877,27568,232747
2005-01-01,1,0,2,3,94303,110879,27568,232750
2005-01-02,0,0,1,1,94303,110880,27568,232751
2005-01-03,8,5,8,21,94311,110888,27573,232772
2005-01-04,4,1,2,7,94315,110890,27574,232779
2005-01-05,9,1,13,23,94324,110903,27575,232802
2005-01-06,13,6,11,30,94337,110914,27581,232832
2005-01-07,5,0,6,11,94342,110920,27581,232843
2005-01-08,0,0,2,2,94342,110922,27581,232845
2005-01-09,2,0,0,2,94344,110922,27581,232847
2005-01-10,5,2,5,12,94349,110927,27583,232859
2005-01-11,5,0,6,11,94354,110933,27583,232870
2005-01-12,1,0,2,3,94355,110935,27583,232873
2005-01-13,9,4,4,17,94364,110939,27587,232890
2005-01-14,27,13,39,79,94391,110978,27600,232969
2005-01-15,15,11,21,47,94406,110999,27611,233016
2005-01-16,15,8,15,38,94421,111014,27619,233054
2005-01-17,9,4,19,32,94430,111033,27623,233086
2005-01-18,4,1,8,13,94434,111041,27624,233099
2005-01-19,2,0,1,3,94436,111042,27624,233102
2005-01-20,16,6,14,36,94452,111056,27630,233138
2005-01-21,15,9,21,45,94467,111077,27639,233183
2005-01-22,27,15,45,87,94494,111122,27654,233270
2005-01-23,19,11,25,55,94513,111147,27665,233325
2005-01-24,26,16,26,68,94539,111173,27681,233393
2005-01-25,3,3,5,11,94542,111178,27684,233404
2005-01-26,1,0,1,2,94543,111179,27684,233406
2005-01-27,3,2,8,13,94546,111187,27686,233419
2005-01-28,43,13,35,91,94589,111222,27699,233510
2005-01-29,30,10,35,75,94619,111257,27709,233585
2005-01-30,43,20,43,106,94662,111300,27729,233691
2005-01-31,43,23,66,132,94705,111366,27752,233823
2005-02-01,2,2,4,8,94707,111370,27754,233831
2005-02-02,5,4,6,15,94712,111376,27758,233846
2005-02-03,41,15,32,88,94753,111408,27773,233934
2005-02-04,56,32,61,149,94809,111469,27805,234083
2005-02-05,44,20,38,102,94853,111507,27825,234185
2005-02-06,45,15,58,118,94898,111565,27840,234303
2005-02-07,47,16,42,105,94945,111607,27856,234408
2005-02-08,5,2,3,10,94950,111610,27858,234418
2005-02-09,4,2,9,15,94954,111619,27860,234433
2005-02-10,29,10,40,79,94983,111659,27870,234512
2005-02-11,18,7,23,48,95001,111682,27877,234560
2005-02-12,11,3,11,25,95012,111693,27880,234585
2005-02-13,12,4,25,41,95024,111718,27884,234626
2005-02-14,16,6,13,35,95040,111731,27890,234661
2005-02-15,4,6,2,12,95044,111733,27896,234673
2005-02-16,3,2,1,6,95047,111734,27898,234679
2005-02-17,19,10,33,62,95066,111767,27908,234741
2005-02-18,19,11,31,61,95085,111798,27919,234802
2005-02-19,27,10,29,66,95112,111827,27929,234868
2005-02-20,16,4,6,26,95128,111833,27933,234894
2005-02-21,9,3,7,19,95137,111840,27936,234913
2005-02-22,3,1,7,11,95140,111847,27937,234924
2005-02-23,3,0,9,12,95143,111856,27937,234936
2005-02-24,11,9,11,31,95154,111867,27946,234967
2005-02-25,25,8,20,53,95179,111887,27954,235020
2005-02-26,13,2,16,31,95192,111903,27956,235051
2005-02-27,23,5,29,57,95215,111932,27961,235108
2005-02-28,27,6,30,63,95242,111962,27967,235171
2005-03-01,9,2,7,18,95251,111969,27969,235189
2005-03-02,12,2,12,26,95263,111981,27971,235215
2005-03-03,2,2,5,9,95265,111986,27973,235224
2005-03-04,12,6,27,45,95277,112013,27979,235269
2005-03-05,16,9,12,37,95293,112025,27988,235306
2005-03-06,0,3,6,9,95293,112031,27991,235315
2005-03-07,9,3,9,21,95302,112040,27994,235336
2005-03-08,1,0,3,4,95303,112043,27994,235340
2005-03-09,4,4,6,14,95307,112049,27998,235354
2005-03-10,35,13,34,82,95342,112083,28011,235436
2005-03-11,16,6,21,43,95358,112104,28017,235479
2005-03-12,30,8,33,71,95388,112137,28025,235550
2005-03-13,10,4,13,27,95398,112150,28029,235577
2005-03-14,10,9,15,34,95408,112165,28038,235611
2005-03-15,11,1,4,16,95419,112169,28039,235627
2005-03-16,5,0,5,10,95424,112174,28039,235637
2005-03-17,11,4,11,26,95435,112185,28043,235663
2005-03-18,14,4,13,31,95449,112198,28047,235694
2005-03-19,1,0,2,3,95450,112200,28047,235697
2005-03-20,0,0,5,5,95450,112205,28047,235702
2005-03-21,10,2,15,27,95460,112220,28049,235729
2005-03-22,7,0,6,13,95467,112226,28049,235742
2005-03-23,6,4,14,24,95473,112240,28053,235766
2005-03-24,29,8,26,63,95502,112266,28061,235829
2005-03-25,6,5,10,21,95508,112276,28066,235850
2005-03-26,12,8,19,39,95520,112295,28074,235889
2005-03-27,11,4,12,27,95531,112307,28078,235916
2005-03-28,23,9,22,54,95554,112329,28087,235970
2005-03-29,2,2,1,5,95556,112330,28089,235975
2005-03-30,19,5,15,39,95575,112345,28094,236014
2005-03-31,13,2,16,31,95588,112361,28096,236045
2005-04-01,18,7,16,41,95606,112377,28103,236086
2005-04-02,4,4,10,18,95610,112387,28107,236104
2005-04-03,16,3,15,34,95626,112402,28110,236138
2005-04-04,5,4,6,15,95631,112408,28114,236153
2005-04-05,8,1,5,14,95639,112413,28115,236167
2005-04-06,10,6,17,33,95649,112430,28121,236200
2005-04-07,25,6,20,51,95674,112450,28127,236251
2005-04-08,10,6,24,40,95684,112474,28133,236291
2005-04-09,16,8,22,46,95700,112496,28141,236337
2005-04-10,10,7,9,26,95710,112505,28148,236363
2005-04-11,9,5,13,27,95719,112518,28153,236390
2005-04-12,6,4,11,21,95725,112529,28157,236411
2005-04-13,4,1,8,13,95729,112537,28158,236424
2005-04-14,34,8,26,68,95763,112563,28166,236492
2005-04-15,24,4,15,43,95787,112578,28170,236535
2005-04-16,8,1,11,20,95795,112589,28171,236555
2005-04-17,3,2,4,9,95798,112593,28173,236564
2005-04-18,43,16,62,121,95841,112655,28189,236685
2005-04-19,3,2,1,6,95844,112656,28191,236691
2005-04-20,2,0,2,4,95846,112658,28191,236695
2005-04-21,13,11,23,47,95859,112681,28202,236742
2005-04-22,8,7,15,30,95867,112696,28209,236772
2005-04-23,18,10,18,46,95885,112714,28219,236818
2005-04-24,21,10,16,47,95906,112730,28229,236865
2005-04-25,18,12,13,43,95924,112743,28241,236908
2005-04-26,0,0,0,0,95924,112743,28241,236908
2005-04-27,3,0,2,5,95927,112745,28241,236913
2005-04-28,25,6,31,62,95952,112776,28247,236975
2005-04-29,34,5,24,63,95986,112800,28252,237038
2005-04-30,19,9,21,49,96005,112821,28261,237087
2005-05-01,15,3,9,27,96020,112830,28264,237114
2005-05-02,4,3,11,18,96024,112841,28267,237132
